WV      	 Sigma   
4410.258	    0.121
4411.050	    0.133
4411.842	    0.111
4412.634	    0.080
4413.426	    0.062
4414.218	    0.148
4415.010	    0.162
4415.803	    0.141
4416.595	    0.102
4417.388	    0.040
4418.181	    0.114
4418.974	    0.107
4419.767	    0.117
4420.561	    0.125
4421.354	    0.105
4422.148	    0.110
4422.941	    0.122
4423.735	    0.117
4424.529	    0.097
4425.324	    0.075
4426.118	    0.065
4426.912	    0.040
4427.707	    0.040
4428.502	    0.066
4429.297	    0.043
4430.092	    0.024
4430.887	    0.045
4431.682	    0.087
4432.478	    0.123
4433.273	    0.123
4434.069	    0.125
4434.865	    0.122
4435.661	    0.110
4436.457	    0.075
4437.253	    0.082
4438.050	    0.097
4438.847	    0.097
4439.643	    0.085
4440.440	    0.061
4441.237	    0.051
4442.034	    0.043
4442.832	    0.043
4443.629	    0.052
4444.427	    0.074
4445.225	    0.104
4446.023	    0.082
4446.821	    0.040
4447.619	    0.024
4448.417	    0.123
4449.216	    0.173
4450.014	    0.149
4450.813	    0.075
4451.612	    0.095
4452.411	    0.061
4453.210	    0.071
4454.009	    0.100
4454.809	    0.105
4455.609	    0.091
4456.408	    0.059
4457.208	    0.024
4458.008	    0.032
4458.808	    0.032
4459.609	    0.043
4460.409	    0.082
4461.210	    0.102
4462.011	    0.110
4462.812	    0.107
4463.613	    0.084
4464.414	    0.027
4465.215	    0.057
4466.017	    0.048
4466.818	    0.042
4467.620	    0.082
4468.422	    0.087
4469.224	    0.079
4470.026	    0.067
4470.829	    0.049
4471.631	    0.027
4472.434	    0.034
4473.237	    0.046
4474.039	    0.060
4474.843	    0.072
4475.646	    0.077
4476.449	    0.076
4477.253	    0.051
4478.056	    0.051
4478.860	    0.094
4479.664	    0.103
4480.468	    0.097
4481.272	    0.092
4482.077	    0.086
4482.881	    0.079
4483.686	    0.069
4484.491	    0.060
4485.296	    0.051
4486.101	    0.038
4486.906	    0.021
4487.711	    0.032
4488.517	    0.046
4489.322	    0.057
4490.128	    0.066
4490.934	    0.074
4491.740	    0.083
4492.547	    0.104
4493.353	    0.117
4494.160	    0.119
4494.966	    0.103
4495.773	    0.122
4496.580	    0.077
4497.387	    0.072
4498.194	    0.046
4499.002	    0.063
4499.809	    0.055
4500.617	    0.073
4501.425	    0.063
4502.233	    0.034
4503.041	    0.042
4503.849	    0.078
4504.658	    0.080
4505.466	    0.065
4506.275	    0.034
4507.084	    0.040
4507.893	    0.040
4508.702	    0.049
4509.511	    0.065
4510.321	    0.068
4511.130	    0.052
4511.940	    0.040
4512.750	    0.029
4513.560	    0.046
4514.370	    0.074
4515.180	    0.089
4515.991	    0.089
4516.802	    0.076
4517.612	    0.066
4518.423	    0.065
4519.234	    0.072
4520.045	    0.090
4520.857	    0.095
4521.668	    0.085
4522.480	    0.060
4523.292	    0.029
4524.103	    0.068
4524.916	    0.045
4525.728	    0.060
4526.540	    0.091
4527.353	    0.106
4528.165	    0.107
4528.978	    0.092
4529.791	    0.078
4530.604	    0.067
4531.417	    0.055
4532.231	    0.027
4533.044	    0.059
4533.858	    0.056
4534.672	    0.012
4535.486	    0.059
4536.300	    0.065
4537.114	    0.021
4537.928	    0.057
4538.743	    0.043
4539.558	    0.024
4540.372	    0.048
4541.187	    0.056
4542.002	    0.083
4542.818	    0.102
4543.633	    0.099
4544.449	    0.066
4545.264	    0.072
4546.080	    0.089
4546.896	    0.057
4547.712	    0.048
4548.529	    0.086
4549.345	    0.105
4550.162	    0.109
4550.979	    0.109
4551.795	    0.101
4552.612	    0.085
4553.430	    0.055
4554.247	    0.021
4555.064	    0.021
4555.882	    0.029
4556.700	    0.051
4557.518	    0.070
4558.336	    0.087
4559.154	    0.080
4559.972	    0.059
4560.791	    0.027
4561.609	    0.021
4562.428	    0.042
4563.247	    0.076
4564.066	    0.080
4564.885	    0.072
4565.705	    0.052
4566.524	    0.021
4567.344	    0.027
4568.164	    0.065
4568.984	    0.079
4569.804	    0.075
4570.624	    0.046
4571.445	    0.051
4572.265	    0.075
4573.086	    0.088
4573.907	    0.098
4574.728	    0.100
4575.549	    0.086
4576.370	    0.021
4577.192	    0.024
4578.013	    0.040
4578.835	    0.062
4579.657	    0.056
4580.479	    0.056
4581.301	    0.074
4582.123	    0.048
4582.946	    0.038
4583.768	    0.057
4584.591	    0.049
4585.414	    0.040
4586.237	    0.059
4587.060	    0.060
4587.884	    0.048
4588.707	    0.048
4589.531	    0.034
4590.355	    0.038
4591.179	    0.059
4592.003	    0.081
4592.827	    0.101
4593.651	    0.119
4594.476	    0.117
4595.301	    0.100
4596.125	    0.074
4596.950	    0.040
4597.776	    0.012
4598.601	    0.021
4599.426	    0.029
4600.252	    0.038
4601.078	    0.040
4601.903	    0.027
4602.730	    0.049
4603.556	    0.090
4604.382	    0.098
4605.208	    0.075
4606.035	    0.029
4606.862	    0.074
4607.689	    0.017
4608.516	    0.081
4609.343	    0.087
4610.170	    0.074
4610.998	    0.043
4611.826	    0.027
4612.653	    0.049
4613.481	    0.091
4614.309	    0.109
4615.138	    0.109
4615.966	    0.090
4616.795	    0.051
4617.623	    0.036
4618.452	    0.063
4619.281	    0.077
4620.110	    0.079
4620.940	    0.066
4621.769	    0.029
4622.599	    0.052
4623.428	    0.079
4624.258	    0.087
4625.088	    0.072
4625.918	    0.032
4626.749	    0.049
4627.579	    0.021
4628.410	    0.032
4629.241	    0.032
4630.072	    0.065
4630.903	    0.057
4631.734	    0.055
4632.565	    0.060
4633.397	    0.042
4634.229	    0.042
4635.060	    0.024
4635.892	    0.054
4636.724	    0.068
4637.557	    0.067
4638.389	    0.059
4639.222	    0.045
4640.054	    0.024
4640.887	    0.032
4641.720	    0.043
4642.553	    0.051
4643.387	    0.056
4644.220	    0.057
4645.054	    0.055
4645.888	    0.040
4646.722	    0.021
4647.556	    0.042
4648.390	    0.049
4649.224	    0.045
4650.059	    0.012
4650.893	    0.072
4651.728	    0.072
4652.563	    0.032
4653.398	    0.070
4654.234	    0.097
4655.069	    0.091
4655.905	    0.078
4656.740	    0.077
4657.576	    0.079
4658.412	    0.074
4659.248	    0.057
4660.085	    0.036
4660.921	    0.032
4661.758	    0.032
4662.594	    0.034
4663.431	    0.038
4664.268	    0.040
4665.106	    0.038
4665.943	    0.024
4666.781	    0.027
4667.618	    0.051
4668.456	    0.063
4669.294	    0.066
4670.132	    0.046
4670.970	    0.012
4671.809	    0.034
4672.647	    0.040
4673.486	    0.054
4674.325	    0.086
4675.164	    0.110
4676.003	    0.090
4676.843	    0.048
4677.682	    0.017
4678.522	    0.057
4679.361	    0.086
4680.201	    0.012
4681.041	    0.086
4681.882	    0.086
4682.722	    0.062
4683.563	    0.032
4684.403	    0.061
4685.244	    0.097
4686.085	    0.076
4686.926	    0.085
4687.767	    0.111
4688.609	    0.087
4689.450	    0.060
4690.292	    0.070
4691.134	    0.070
4691.976	    0.077
4692.818	    0.066
4693.661	    0.059
4694.503	    0.066
4695.346	    0.068
4696.189	    0.042
4697.032	    0.017
4697.875	    0.056
4698.718	    0.071
4699.561	    0.059
4700.405	    0.060
4701.249	    0.063
4702.092	    0.017
4702.936	    0.061
4703.781	    0.073
4704.625	    0.063
4705.469	    0.085
4706.314	    0.097
4707.159	    0.083
4708.004	    0.060
4708.849	    0.038
4709.694	    0.027
4710.539	    0.078
4711.385	    0.107
4712.231	    0.071
4713.076	    0.029
4713.922	    0.027
4714.768	    0.049
4715.615	    0.012
4716.461	    0.051
4717.308	    0.088
4718.154	    0.075
4719.001	    0.012
4719.848	    0.065
4720.696	    0.070
4721.543	    0.029
4722.390	    0.034
4723.238	    0.062
4724.086	    0.066
4724.934	    0.024
4725.782	    0.081
4726.630	    0.099
4727.479	    0.046
4728.327	    0.067
4729.176	    0.075
4730.025	    0.093
4730.874	    0.117
4731.723	    0.057
4732.572	    0.043
4733.422	    0.049
4734.271	    0.046
4735.121	    0.052
4735.971	    0.076
4736.821	    0.110
4737.671	    0.027
4738.522	    0.098
4739.372	    0.098
4740.223	    0.066
4741.074	    0.034
4741.925	    0.038
4742.776	    0.088
4743.627	    0.057
4744.479	    0.063
4745.330	    0.024
4746.182	    0.036
4747.034	    0.032
4747.886	    0.045
4748.738	    0.029
4749.591	    0.061
4750.443	    0.046
4751.296	    0.027
4752.149	    0.075
4753.002	    0.059
4753.855	    0.055
4754.708	    0.034
4755.562	    0.060
4756.415	    0.088
4757.269	    0.077
4758.123	    0.042
4758.977	    0.038
4759.831	    0.048
4760.686	    0.067
4761.540	    0.060
4762.395	    0.046
4763.250	    0.046
4764.105	    0.049
4764.960	    0.048
4765.815	    0.046
4766.671	    0.036
4767.526	    0.024
4768.382	    0.036
4769.238	    0.032
4770.094	    0.052
4770.950	    0.063
4771.807	    0.066
4772.663	    0.086
4773.520	    0.105
4774.377	    0.117
4775.234	    0.117
4776.091	    0.103
4776.948	    0.083
4777.805	    0.057
4778.663	    0.042
4779.521	    0.045
4780.379	    0.051
4781.237	    0.054
4782.095	    0.086
4782.953	    0.032
4783.812	    0.046
4784.670	    0.017
4785.529	    0.017
4786.388	    0.046
4787.247	    0.027
4788.107	    0.048
4788.966	    0.042
4789.826	    0.075
4790.686	    0.079
4791.545	    0.069
4792.405	    0.074
4793.266	    0.072
4794.126	    0.032
4794.987	    0.038
4795.847	    0.027
4796.708	    0.027
4797.569	    0.061
4798.430	    0.081
4799.292	    0.054
4800.153	    0.040
4801.015	    0.073
4801.876	    0.074
4802.738	    0.069
4803.600	    0.052
4804.463	    0.072
4805.325	    0.078
4806.188	    0.059
4807.050	    0.070
4807.913	    0.024
4808.776	    0.017
4809.639	    0.061
4810.503	    0.084
4811.366	    0.083
4812.230	    0.032
4813.093	    0.040
4813.957	    0.054
4814.821	    0.029
4815.686	    0.034
4816.550	    0.060
4817.415	    0.036
4818.279	    0.054
4819.144	    0.038
4820.009	    0.060
4820.874	    0.024
4821.740	    0.042
4822.605	    0.032
4823.471	    0.034
4824.337	    0.040
4825.203	    0.017
4826.069	    0.040
4826.935	    0.046
4827.801	    0.017
4828.668	    0.063
4829.535	    0.082
4830.401	    0.034
4831.269	    0.038
4832.136	    0.054
4833.003	    0.054
4833.871	    0.042
4834.738	    0.034
4835.606	    0.069
4836.474	    0.056
4837.342	    0.021
4838.210	    0.038
4839.079	    0.029
4839.947	    0.027
4840.816	    0.060
4841.685	    0.072
4842.554	    0.027
4843.423	    0.036
4844.293	    0.078
4845.162	    0.072
4846.032	    0.038
4846.902	    0.017
4847.772	    0.060
4848.642	    0.027
4849.512	    0.034
4850.383	    0.017
4851.253	    0.045
4852.124	    0.080
4852.995	    0.085
4853.866	    0.029
4854.737	    0.076
4855.609	    0.024
4856.480	    0.068
4857.352	    0.046
4858.224	    0.045
4859.096	    0.072
4859.968	    0.075
4860.841	    0.057
4861.713	    0.093
4862.586	    0.100
4863.459	    0.078
4864.332	    0.090
4865.205	    0.061
4866.078	    0.057
4866.951	    0.059
4867.825	    0.036
4868.699	    0.103
4869.573	    0.087
4870.447	    0.087
4871.321	    0.056
4872.195	    0.062
4873.070	    0.084
4873.945	    0.036
4874.819	    0.054
4875.694	    0.055
4876.570	    0.100
4877.445	    0.084
4878.320	    0.055
4879.196	    0.017
4880.072	    0.043
4880.948	    0.067
4881.824	    0.040
4882.700	    0.054
4883.577	    0.052
4884.453	    0.104
4885.330	    0.100
4886.207	    0.045
4887.084	    0.034
4887.961	    0.063
4888.838	    0.066
4889.716	    0.062
4890.594	    0.062
4891.472	    0.054
4892.350	    0.040
4893.228	    0.040
4894.106	    0.061
4894.984	    0.055
4895.863	    0.074
4896.742	    0.063
4897.621	    0.049
4898.500	    0.021
4899.379	    0.036
4900.259	    0.082
4901.138	    0.110
4902.018	    0.085
4902.898	    0.038
4903.778	    0.108
4904.658	    0.235
4905.538	    0.399
4906.419	    0.552
4907.300	    0.660
4908.180	    0.693
4909.061	    0.639
4909.943	    0.494
4910.824	    0.332
4911.705	    0.188
4912.587	    0.080
4913.469	    0.042
4914.351	    0.084
4915.233	    0.108
4916.115	    0.116
4916.998	    0.112
4917.880	    0.088
4918.763	    0.090
4919.646	    0.046
4920.529	    0.061
4921.412	    0.049
4922.295	    0.034
4923.179	    0.024
4924.063	    0.024
4924.947	    0.040
4925.831	    0.032
4926.715	    0.063
4927.599	    0.049
4928.484	    0.034
4929.368	    0.040
4930.253	    0.027
4931.138	    0.116
4932.023	    0.051
4932.908	    0.012
4933.794	    0.024
4934.679	    0.063
4935.565	    0.097
4936.451	    0.072
4937.337	    0.073
4938.223	    0.071
4939.110	    0.055
4939.996	    0.077
4940.883	    0.046
4941.770	    0.081
4942.657	    0.113
4943.544	    0.106
4944.431	    0.071
4945.319	    0.082
4946.207	    0.046
4947.094	    0.079
4947.982	    0.083
4948.871	    0.084
4949.759	    0.048
4950.647	    0.048
4951.536	    0.086
4952.425	    0.049
4953.314	    0.108
4954.203	    0.038
4955.092	    0.042
4955.981	    0.065
4956.871	    0.079
4957.761	    0.079
4958.651	    0.060
4959.541	    0.075
4960.431	    0.102
4961.321	    0.074
4962.212	    0.045
4963.103	    0.036
4963.993	    0.027
4964.884	    0.043
4965.776	    0.094
4966.667	    0.146
4967.558	    0.131
4968.450	    0.132
4969.342	    0.108
4970.234	    0.078
4971.126	    0.086
4972.018	    0.098
4972.911	    0.092
4973.803	    0.077
4974.696	    0.070
4975.589	    0.042
4976.482	    0.042
4977.375	    0.024
4978.269	    0.051
4979.162	    0.083
4980.056	    0.086
4980.950	    0.079
4981.844	    0.091
4982.738	    0.074
4983.633	    0.017
4984.527	    0.108
4985.422	    0.130
4986.317	    0.105
4987.212	    0.086
4988.107	    0.069
4989.002	    0.052
4989.898	    0.070
4990.794	    0.081
4991.689	    0.054
4992.585	    0.024
4993.482	    0.059
4994.378	    0.078
4995.274	    0.081
4996.171	    0.072
4997.068	    0.045
4997.965	    0.038
4998.862	    0.032
4999.759	    0.077
5000.657	    0.079
5001.554	    0.101
5002.452	    0.116
5003.350	    0.102
5004.248	    0.092
5005.146	    0.072
5006.045	    0.072
5006.943	    0.088
5007.842	    0.056
5008.741	    0.090
5009.640	    0.075
5010.539	    0.032
5011.438	    0.069
5012.338	    0.073
5013.238	    0.066
5014.137	    0.074
5015.037	    0.109
5015.938	    0.102
5016.838	    0.081
5017.738	    0.087
5018.639	    0.114
5019.540	    0.094
5020.441	    0.094
5021.342	    0.102
5022.243	    0.097
5023.145	    0.104
5024.046	    0.078
5024.948	    0.094
5025.850	    0.104
5026.752	    0.099
5027.655	    0.112
5028.557	    0.129
5029.460	    0.132
5030.362	    0.134
5031.265	    0.145
5032.168	    0.147
5033.072	    0.132
5033.975	    0.138
5034.879	    0.083
5035.782	    0.085
5036.686	    0.098
5037.590	    0.089
5038.495	    0.097
5039.399	    0.116
5040.304	    0.107
5041.208	    0.120
5042.113	    0.038
5043.018	    0.032
5043.923	    0.089
5044.829	    0.095
5045.734	    0.087
5046.640	    0.074
5047.546	    0.071
5048.452	    0.088
5049.358	    0.103
5050.264	    0.087
5051.171	    0.070
5052.078	    0.065
5052.984	    0.143
5053.891	    0.204
5054.799	    0.220
5055.706	    0.204
5056.613	    0.169
5057.521	    0.120
5058.429	    0.034
5059.337	    0.104
5060.245	    0.102
5061.153	    0.090
5062.062	    0.122
5062.970	    0.137
5063.879	    0.104
5064.788	    0.062
5065.697	    0.065
5066.606	    0.087
5067.516	    0.095
5068.425	    0.110
5069.335	    0.103
5070.245	    0.067
5071.155	    0.093
5072.065	    0.109
5072.976	    0.097
5073.886	    0.081
5074.797	    0.073
5075.708	    0.073
5076.619	    0.076
5077.530	    0.065
5078.442	    0.049
5079.353	    0.042
5080.265	    0.052
5081.177	    0.046
5082.089	    0.057
5083.001	    0.012
5083.914	    0.017
5084.826	    0.073
5085.739	    0.103
5086.652	    0.104
5087.565	    0.107
5088.478	    0.136
5089.391	    0.102
5090.305	    0.080
5091.219	    0.046
5092.132	    0.032
5093.046	    0.038
5093.961	    0.042
5094.875	    0.032
5095.789	    0.045
5096.704	    0.087
5097.619	    0.066
5098.534	    0.072
5099.449	    0.017
5100.364	    0.040
5101.280	    0.073
5102.196	    0.073
5103.111	    0.036
5104.027	    0.055
5104.944	    0.024
5105.860	    0.055
5106.776	    0.061
5107.693	    0.076
5108.610	    0.052
5109.527	    0.062
5110.444	    0.077
5111.361	    0.046
5112.279	    0.068
5113.196	    0.048
5114.114	    0.027
5115.032	    0.042
5115.950	    0.056
5116.868	    0.104
5117.787	    0.103
5118.706	    0.067
5119.624	    0.034
5120.543	    0.079
5121.462	    0.043
5122.382	    0.051
5123.301	    0.060
5124.221	    0.069
5125.141	    0.021
5126.060	    0.040
5126.981	    0.081
5127.901	    0.117
5128.821	    0.079
5129.742	    0.090
5130.663	    0.067
5131.584	    0.012
5132.505	    0.067
5133.426	    0.101
5134.347	    0.090
5135.269	    0.086
5136.191	    0.062
5137.113	    0.063
5138.035	    0.063
5138.957	    0.012
5139.879	    0.042
5140.802	    0.061
5141.725	    0.090
5142.648	    0.024
5143.571	    0.038
5144.494	    0.043
5145.417	    0.073
5146.341	    0.081
5147.265	    0.071
5148.189	    0.086
5149.113	    0.090
5150.037	    0.114
5150.961	    0.062
5151.886	    0.077
5152.811	    0.027
5153.736	    0.032
5154.661	    0.048
5155.586	    0.076
5156.511	    0.091
5157.437	    0.079
5158.363	    0.061
5159.289	    0.078
5160.215	    0.072
5161.141	    0.065
5162.067	    0.032
5162.994	    0.032
5163.921	    0.029
5164.848	    0.027
5165.775	    0.049
5166.702	    0.055
5167.629	    0.029
5168.557	    0.024
5169.485	    0.045
5170.412	    0.043
5171.341	    0.034
5172.269	    0.066
5173.197	    0.117
5174.126	    0.099
5175.054	    0.138
5175.983	    0.219
5176.912	    0.238
5177.842	    0.192
5178.771	    0.111
5179.701	    0.021
5180.630	    0.069
5181.560	    0.075
5182.490	    0.062
5183.421	    0.061
5184.351	    0.062
5185.282	    0.024
5186.212	    0.049
5187.143	    0.081
5188.074	    0.081
5189.006	    0.072
5189.937	    0.070
5190.868	    0.063
5191.800	    0.048
5192.732	    0.061
5193.664	    0.077
5194.596	    0.070
5195.529	    0.059
5196.461	    0.059
5197.394	    0.057
5198.327	    0.057
5199.260	    0.057
5200.193	    0.056
5201.127	    0.056
5202.060	    0.056
5202.994	    0.055
5203.928	    0.055
5204.862	    0.054
5205.796	    0.054
5206.731	    0.052
5207.665	    0.052
5208.600	    0.051
5209.535	    0.049
5210.470	    0.049
5211.405	    0.048
5212.341	    0.046
5213.276	    0.046
5214.212	    0.045
5215.148	    0.043
5216.084	    0.042
5217.021	    0.042
5217.957	    0.040
5218.894	    0.038
5219.830	    0.036
5220.767	    0.036
5221.704	    0.034
5222.642	    0.032
5223.579	    0.032
5224.517	    0.029
5225.454	    0.029
5226.392	    0.027
5227.331	    0.027
5228.269	    0.027
5229.207	    0.027
5230.146	    0.051
5231.085	    0.095
5232.024	    0.116
5232.963	    0.117
5233.902	    0.114
5234.842	    0.090
5235.781	    0.048
5236.721	    0.043
5237.661	    0.096
5238.601	    0.017
5239.541	    0.043
5240.482	    0.059
5241.423	    0.070
5242.363	    0.079
5243.304	    0.059
5244.245	    0.054
5245.187	    0.054
5246.128	    0.078
5247.070	    0.116
5248.012	    0.149
5248.954	    0.170
5249.896	    0.171
5250.838	    0.129
5251.781	    0.098
5252.723	    0.066
5253.666	    0.075
5254.609	    0.065
5255.552	    0.070
5256.496	    0.065
5257.439	    0.077
5258.383	    0.090
5259.327	    0.119
5260.271	    0.090
5261.215	    0.038
5262.159	    0.078
5263.104	    0.042
5264.049	    0.089
5264.994	    0.029
5265.939	    0.081
5266.884	    0.059
5267.829	    0.063
5268.775	    0.045
5269.721	    0.079
5270.666	    0.091
5271.612	    0.012
5272.559	    0.043
5273.505	    0.063
5274.452	    0.060
5275.398	    0.070
5276.345	    0.073
5277.292	    0.061
5278.240	    0.062
5279.187	    0.017
5280.135	    0.048
5281.082	    0.060
5282.030	    0.068
5282.979	    0.012
5283.927	    0.108
5284.875	    0.042
5285.824	    0.071
5286.773	    0.065
5287.722	    0.048
5288.671	    0.052
5289.620	    0.055
5290.569	    0.043
5291.519	    0.012
5292.469	    0.024
5293.419	    0.060
5294.369	    0.102
5295.319	    0.093
5296.270	    0.057
5297.220	    0.059
5298.171	    0.069
5299.122	    0.034
5300.073	    0.068
5301.025	    0.093
5301.976	    0.032
5302.928	    0.048
5303.880	    0.012
5304.832	    0.036
5305.784	    0.045
5306.736	    0.057
5307.689	    0.065
5308.642	    0.076
5309.595	    0.081
5310.548	    0.061
5311.501	    0.045
5312.454	    0.067
5313.408	    0.109
5314.362	    0.142
5315.315	    0.128
5316.270	    0.094
5317.224	    0.117
5318.178	    0.112
5319.133	    0.120
5320.088	    0.102
5321.043	    0.068
5321.998	    0.093
5322.953	    0.091
5323.908	    0.079
5324.864	    0.065
5325.820	    0.036
5326.776	    0.056
5327.732	    0.067
5328.688	    0.017
5329.645	    0.029
5330.601	    0.034
5331.558	    0.061
5332.515	    0.099
5333.472	    0.100
5334.430	    0.073
5335.387	    0.040
5336.345	    0.076
5337.303	    0.078
5338.261	    0.071
5339.219	    0.021
5340.177	    0.059
5341.136	    0.086
5342.094	    0.090
5343.053	    0.062
5344.012	    0.034
5344.972	    0.059
5345.931	    0.069
5346.891	    0.057
5347.850	    0.027
5348.810	    0.017
5349.770	    0.083
5350.731	    0.090
5351.691	    0.078
5352.652	    0.081
5353.612	    0.095
5354.573	    0.074
5355.535	    0.061
5356.496	    0.070
5357.457	    0.059
5358.419	    0.084
5359.381	    0.073
5360.343	    0.032
5361.305	    0.042
5362.267	    0.043
5363.230	    0.032
5364.192	    0.042
5365.155	    0.056
5366.118	    0.078
5367.081	    0.074
5368.045	    0.068
5369.008	    0.054
5369.972	    0.048
5370.936	    0.059
5371.900	    0.060
5372.864	    0.054
5373.829	    0.095
5374.793	    0.114
5375.758	    0.109
5376.723	    0.102
5377.688	    0.100
5378.653	    0.120
5379.619	    0.107
5380.584	    0.086
5381.550	    0.070
5382.516	    0.062
